1.694220304489135742e+00,-3.131446361541748047e+00,8.060542941093444824e-01,-1.997851021587848663e-02,-2.144927158951759338e-02,-7.633337974548339844e-01,6.453388929367065430e-01,-2.557427808642387390e-02,1.473540365695953369e-01,3.470846116542816162e-01,3.233288228511810303e-01,-2.314875274896621704e-01,-3.166050836443901062e-02,-4.377102851867675781e-02,-1.720616370439529419e-01,-2.925004661083221436e-01,2.810486555099487305e-01,-2.411957234144210815e-01,8.814395964145660400e-02,1.184313744306564331e-02,-1.059581991285085678e-02,1.902364194393157959e-01,-1.150657311081886292e-01,1.559741854667663574e+00,-1.479519158601760864e-01,1.069469332695007324e+00,-3.138450086116790771e-01,3.869546949863433838e-02,7.231153249740600586e-01,-2.018859386444091797e-01,-1.461532592773437500e+00,-1.464385837316513062e-01,9.565107822418212891e-01,-2.001592069864273071e-01,1.377882510423660278e-01,-4.414762556552886963e-01
1.694051623344421387e+00,-3.131374597549438477e+00,8.065162301063537598e-01,-1.939499750733375549e-02,-2.074547670781612396e-02,-7.631444334983825684e-01,6.456036567687988281e-01,-2.444311231374740601e-02,1.464250981807708740e-01,3.466176390647888184e-01,3.154705464839935303e-01,-2.272913306951522827e-01,-3.171791508793830872e-02,-4.201363399624824524e-02,-1.701829433441162109e-01,-2.932340800762176514e-01,2.729658782482147217e-01,-2.371407151222229004e-01,8.795826137065887451e-02,9.620417840778827667e-03,-9.466120041906833649e-03,1.870526522397994995e-01,-1.149470433592796326e-01,1.556740522384643555e+00,-1.455444246530532837e-01,1.065734505653381348e+00,-3.068729639053344727e-01,4.109996929764747620e-02,7.216742038726806641e-01,-2.080413848161697388e-01,-1.459503054618835449e+00,-1.454973220825195312e-01,9.591794013977050781e-01,-2.003151774406433105e-01,1.375138163566589355e-01,-4.392779171466827393e-01
1.693856239318847656e+00,-3.131352901458740234e+00,8.068286776542663574e-01,-1.876959577202796936e-02,-2.023339457809925079e-02,-7.629401683807373047e-01,6.458797454833984375e-01,-2.347893081605434418e-02,1.452964693307876587e-01,3.461081087589263916e-01,3.086400032043457031e-01,-2.236022651195526123e-01,-3.183033317327499390e-02,-4.119008406996726990e-02,-1.694703698158264160e-01,-2.947146594524383545e-01,2.677622437477111816e-01,-2.345345616340637207e-01,8.816970139741897583e-02,7.330656051635742188e-03,-8.319112472236156464e-03,1.839825212955474854e-01,-1.121489405632019043e-01,1.553303718566894531e+00,-1.401436626911163330e-01,1.060463547706604004e+00,-2.995200157165527344e-01,4.385630041360855103e-02,7.222982048988342285e-01,-2.088351249694824219e-01,-1.457904458045959473e+00,-1.482822746038436890e-01,9.589008092880249023e-01,-1.981623321771621704e-01,1.378694027662277222e-01,-4.385369718074798584e-01
1.693602561950683594e+00,-3.131419658660888672e+00,8.069610595703125000e-01,-1.820572465658187866e-02,-2.007814683020114899e-02,-7.627009153366088867e-01,6.461832523345947266e-01,-2.246541902422904968e-02,1.439006030559539795e-01,3.453597724437713623e-01,3.033973872661590576e-01,-2.208082526922225952e-01,-3.202157467603683472e-02,-4.133760556578636169e-02,-1.698743999004364014e-01,-2.959250211715698242e-01,2.664493024349212646e-01,-2.340328693389892578e-01,8.878799527883529663e-02,5.234457086771726608e-03,-7.621251512318849564e-03,1.818254441022872925e-01,-1.049998179078102112e-01,1.550099492073059082e+00,-1.317661702632904053e-01,1.053099155426025391e+00,-2.933827638626098633e-01,4.510605335235595703e-02,7.260906100273132324e-01,-2.051775008440017700e-01,-1.455643773078918457e+00,-1.581363826990127563e-01,9.559218287467956543e-01,-1.975573003292083740e-01,1.372193396091461182e-01,-4.394148588180541992e-01
1.693251013755798340e+00,-3.131558895111083984e+00,8.069792985916137695e-01,-1.777794025838375092e-02,-2.020237594842910767e-02,-7.624483108520507812e-01,6.464892625808715820e-01,-2.131518349051475525e-02,1.425799280405044556e-01,3.444925248622894287e-01,2.995996773242950439e-01,-2.187944501638412476e-01,-3.238739445805549622e-02,-4.197359830141067505e-02,-1.707502156496047974e-01,-2.966850399971008301e-01,2.678973376750946045e-01,-2.352773249149322510e-01,8.888290077447891235e-02,3.432712517678737640e-03,-7.263211067765951157e-03,1.805826723575592041e-01,-9.737312048673629761e-02,1.547271013259887695e+00,-1.196401342749595642e-01,1.045416593551635742e+00,-2.858527600765228271e-01,4.500860720872879028e-02,7.310795783996582031e-01,-2.006910592317581177e-01,-1.454310774803161621e+00,-1.651650816202163696e-01,9.545999765396118164e-01,-1.955353766679763794e-01,1.369975656270980835e-01,-4.413804113864898682e-01
1.692778110504150391e+00,-3.131752729415893555e+00,8.068992495536804199e-01,-1.748443953692913055e-02,-2.052192948758602142e-02,-7.621629238128662109e-01,6.468235850334167480e-01,-2.037668973207473755e-02,1.417091637849807739e-01,3.437499403953552246e-01,2.977167963981628418e-01,-2.177155464887619019e-01,-3.300482407212257385e-02,-4.278614744544029236e-02,-1.718807071447372437e-01,-2.973795533180236816e-01,2.712015211582183838e-01,-2.377115935087203979e-01,8.870768547058105469e-02,1.988073112443089485e-03,-7.086291443556547165e-03,1.796249747276306152e-01,-9.258215874433517456e-02,1.545160412788391113e+00,-1.084352582693099976e-01,1.038934350013732910e+00,-2.789160013198852539e-01,4.557082056999206543e-02,7.359178662300109863e-01,-1.954351663589477539e-01,-1.453674554824829102e+00,-1.725293695926666260e-01,9.548508524894714355e-01,-1.935519576072692871e-01,1.365712434053421021e-01,-4.424348473548889160e-01
1.692186951637268066e+00,-3.132069110870361328e+00,8.067425489425659180e-01,-1.734073273837566376e-02,-2.095188945531845093e-02,-7.617813348770141602e-01,6.472630500793457031e-01,-1.968931779265403748e-02,1.413780599832534790e-01,3.429049551486968994e-01,2.977046668529510498e-01,-2.176448553800582886e-01,-3.389181569218635559e-02,-4.332549870014190674e-02,-1.731998324394226074e-01,-2.986936569213867188e-01,2.756388485431671143e-01,-2.410553693771362305e-01,8.840057253837585449e-02,2.541550784371793270e-04,-6.835932843387126923e-03,1.781636178493499756e-01,-8.988115191459655762e-02,1.544143795967102051e+00,-1.004987955093383789e-01,1.033818125724792480e+00,-2.752148509025573730e-01,4.626632854342460632e-02,7.411794066429138184e-01,-1.906042546033859253e-01,-1.453763723373413086e+00,-1.807734072208404541e-01,9.562216401100158691e-01,-1.936672329902648926e-01,1.371341049671173096e-01,-4.442612826824188232e-01
1.691497206687927246e+00,-3.132518291473388672e+00,8.066140413284301758e-01,-1.734225079417228699e-02,-2.142511308193206787e-02,-7.612645626068115234e-01,6.478552818298339844e-01,-1.883981004357337952e-02,1.414335072040557861e-01,3.419761061668395996e-01,2.983341515064239502e-01,-2.180009633302688599e-01,-3.497132286429405212e-02,-4.294018074870109558e-02,-1.739726215600967407e-01,-2.996373772621154785e-01,2.793917059898376465e-01,-2.443899959325790405e-01,8.785295486450195312e-02,-1.916422392241656780e-03,-6.360006053000688553e-03,1.764930337667465210e-01,-9.018146991729736328e-02,1.545008063316345215e+00,-9.867374598979949951e-02,1.031523704528808594e+00,-2.744610905647277832e-01,4.668383672833442688e-02,7.442062497138977051e-01,-1.868142485618591309e-01,-1.454497098922729492e+00,-1.904444247484207153e-01,9.580683112144470215e-01,-1.928773224353790283e-01,1.372127383947372437e-01,-4.446341395378112793e-01
1.690669775009155273e+00,-3.133057355880737305e+00,8.065007925033569336e-01,-1.753313466906547546e-02,-2.194353193044662476e-02,-7.606700658798217773e-01,6.485307216644287109e-01,-1.758960820734500885e-02,1.419406831264495850e-01,3.409462571144104004e-01,2.992019057273864746e-01,-2.185411751270294189e-01,-3.631212934851646423e-02,-4.162197932600975037e-02,-1.742419302463531494e-01,-3.007458150386810303e-01,2.825121283531188965e-01,-2.476628422737121582e-01,8.708175271749496460e-02,-4.120250698179006577e-03,-5.649007856845855713e-03,1.748081594705581665e-01,-9.179154783487319946e-02,1.547181844711303711e+00,-9.912134706974029541e-02,1.031042933464050293e+00,-2.750980854034423828e-01,4.647307470440864563e-02,7.443790435791015625e-01,-1.833145618438720703e-01,-1.455885529518127441e+00,-2.001828849315643311e-01,9.592927694320678711e-01,-1.880838572978973389e-01,1.368077844381332397e-01,-4.422563910484313965e-01
1.689710736274719238e+00,-3.133683681488037109e+00,8.063671588897705078e-01,-1.788274943828582764e-02,-2.251474745571613312e-02,-7.601051926612854004e-01,6.491636037826538086e-01,-1.588811539113521576e-02,1.427977681159973145e-01,3.398368954658508301e-01,3.002507984638214111e-01,-2.193153202533721924e-01,-3.790920972824096680e-02,-3.979933634400367737e-02,-1.742028445005416870e-01,-3.019882142543792725e-01,2.856577038764953613e-01,-2.511470019817352295e-01,8.616521954536437988e-02,-5.615892354398965836e-03,-4.968814551830291748e-03,1.730730682611465454e-01,-9.355976432561874390e-02,1.550049901008605957e+00,-1.007367894053459167e-01,1.031634211540222168e+00,-2.766257822513580322e-01,4.608884453773498535e-02,7.424840927124023438e-01,-1.796365678310394287e-01,-1.458063483238220215e+00,-2.076090723276138306e-01,9.610120654106140137e-01,-1.821422129869461060e-01,1.355238854885101318e-01,-4.416527152061462402e-01
1.688626289367675781e+00,-3.134418487548828125e+00,8.062204718589782715e-01,-1.836201176047325134e-02,-2.315630018711090088e-02,-7.596397399902343750e-01,6.496722698211669922e-01,-1.353790983557701111e-02,1.437249630689620972e-01,3.383626341819763184e-01,3.010878860950469971e-01,-2.202402502298355103e-01,-3.971774131059646606e-02,-3.762382268905639648e-02,-1.738552153110504150e-01,-3.029861152172088623e-01,2.889756858348846436e-01,-2.549155056476593018e-01,8.512011915445327759e-02,-6.746799685060977936e-03,-4.393189214169979095e-03,1.712755858898162842e-01,-9.135972708463668823e-02,1.551952958106994629e+00,-9.934860467910766602e-02,1.032129883766174316e+00,-2.792700827121734619e-01,4.498922452330589294e-02,7.417673468589782715e-01,-1.762474179267883301e-01,-1.460681200027465820e+00,-2.129068225622177124e-01,9.628385305404663086e-01,-1.796928793191909790e-01,1.342684626579284668e-01,-4.442427158355712891e-01
1.687391877174377441e+00,-3.135164737701416016e+00,8.060323596000671387e-01,-1.897191442549228668e-02,-2.389194071292877197e-02,-7.591816782951354980e-01,6.501634120941162109e-01,-1.092355884611606598e-02,1.449098438024520874e-01,3.366408944129943848e-01,3.022428452968597412e-01,-2.214203774929046631e-01,-4.174224287271499634e-02,-3.531027957797050476e-02,-1.733045428991317749e-01,-3.039379119873046875e-01,2.928898930549621582e-01,-2.590829133987426758e-01,8.370128273963928223e-02,-7.974937558174133301e-03,-4.257696680724620819e-03,1.693467199802398682e-01,-8.558946102857589722e-02,1.552060484886169434e+00,-8.946081995964050293e-02,1.029995799064636230e+00,-2.805506587028503418e-01,4.452963545918464661e-02,7.429615259170532227e-01,-1.718188077211380005e-01,-1.462545037269592285e+00,-2.179418206214904785e-01,9.630366563796997070e-01,-1.745179444551467896e-01,1.325928717851638794e-01,-4.507560431957244873e-01
1.686021924018859863e+00,-3.135834693908691406e+00,8.057230114936828613e-01,-1.965919509530067444e-02,-2.474104426801204681e-02,-7.586483955383300781e-01,6.507334709167480469e-01,-8.799469098448753357e-03,1.463948935270309448e-01,3.345100581645965576e-01,3.047758042812347412e-01,-2.231618463993072510e-01,-4.392315819859504700e-02,-3.358535096049308777e-02,-1.729618757963180542e-01,-3.050253987312316895e-01,2.987317442893981934e-01,-2.642101943492889404e-01,8.191957324743270874e-02,-9.171081706881523132e-03,-4.356334451586008072e-03,1.679054498672485352e-01,-7.680291682481765747e-02,1.551554203033447266e+00,-7.591792196035385132e-02,1.025732636451721191e+00,-2.779026329517364502e-01,4.487038403749465942e-02,7.468425631523132324e-01,-1.658862531185150146e-01,-1.463847994804382324e+00,-2.268900126218795776e-01,9.607836604118347168e-01,-1.676222532987594604e-01,1.308259516954421997e-01,-4.584508538246154785e-01
1.684455752372741699e+00,-3.136447429656982422e+00,8.052714467048645020e-01,-2.042422257363796234e-02,-2.570959925651550293e-02,-7.579975724220275879e-01,6.514304280281066895e-01,-7.378095295280218124e-03,1.484155058860778809e-01,3.320651352405548096e-01,3.092292547225952148e-01,-2.256548553705215454e-01,-4.638403281569480896e-02,-3.250642120838165283e-02,-1.728993207216262817e-01,-3.064641058444976807e-01,3.069096803665161133e-01,-2.706563174724578857e-01,7.996793091297149658e-02,-1.014922000467777252e-02,-4.766405094414949417e-03,1.674532592296600342e-01,-6.819343566894531250e-02,1.550863504409790039e+00,-6.176719069480895996e-02,1.020334243774414062e+00,-2.721488177776336670e-01,4.635379463434219360e-02,7.523015141487121582e-01,-1.582059562206268311e-01,-1.464557886123657227e+00,-2.392211705446243286e-01,9.570451378822326660e-01,-1.636087447404861450e-01,1.297173500061035156e-01,-4.659024477005004883e-01
1.682690501213073730e+00,-3.137030363082885742e+00,8.047106266021728516e-01,-2.133763767778873444e-02,-2.674801275134086609e-02,-7.572398781776428223e-01,6.522399783134460449e-01,-6.807478144764900208e-03,1.512226611375808716e-01,3.292037546634674072e-01,3.160966336727142334e-01,-2.291402667760848999e-01,-4.914044588804244995e-02,-3.163646161556243896e-02,-1.725398302078247070e-01,-3.076455891132354736e-01,3.165006935596466064e-01,-2.780006825923919678e-01,7.782334834337234497e-02,-1.098099350929260254e-02,-5.432225763797760010e-03,1.677119880914688110e-01,-6.055557355284690857e-02,1.550419807434082031e+00,-4.943625256419181824e-02,1.014498829841613770e+00,-2.668673992156982422e-01,4.738532379269599915e-02,7.571620941162109375e-01,-1.494446992874145508e-01,-1.464610576629638672e+00,-2.529663741588592529e-01,9.522860050201416016e-01,-1.613827794790267944e-01,1.283581703901290894e-01,-4.739464223384857178e-01
1.680734157562255859e+00,-3.137613534927368164e+00,8.041566610336303711e-01,-2.244894392788410187e-02,-2.779480256140232086e-02,-7.564401626586914062e-01,6.530863046646118164e-01,-6.325691938400268555e-03,1.548762917518615723e-01,3.264188468456268311e-01,3.239146173000335693e-01,-2.328797727823257446e-01,-5.220666527748107910e-02,-3.008373640477657318e-02,-1.715024411678314209e-01,-3.089783191680908203e-01,3.255955278873443604e-01,-2.853296697139739990e-01,7.550847530364990234e-02,-1.163967605680227280e-02,-6.026098039001226425e-03,1.683363169431686401e-01,-5.339232087135314941e-02,1.548962473869323730e+00,-3.732698410749435425e-02,1.007345557212829590e+00,-2.610010504722595215e-01,4.864408448338508606e-02,7.606034874916076660e-01,-1.405845582485198975e-01,-1.464122772216796875e+00,-2.653977274894714355e-01,9.476281404495239258e-01,-1.598263680934906006e-01,1.270526200532913208e-01,-4.832294285297393799e-01
1.678652763366699219e+00,-3.138161897659301758e+00,8.036482930183410645e-01,-2.368935197591781616e-02,-2.879215218126773834e-02,-7.556819319725036621e-01,6.538766622543334961e-01,-5.885207559913396835e-03,1.590904891490936279e-01,3.235959112644195557e-01,3.320153653621673584e-01,-2.363957762718200684e-01,-5.549272149801254272e-02,-2.785295434296131134e-02,-1.697747707366943359e-01,-3.105040788650512695e-01,3.334407806396484375e-01,-2.921109497547149658e-01,7.303611189126968384e-02,-1.207745168358087540e-02,-6.478381343185901642e-03,1.688377708196640015e-01,-4.794540628790855408e-02,1.546335220336914062e+00,-2.859571948647499084e-02,1.000209212303161621e+00,-2.550894021987915039e-01,4.976470395922660828e-02,7.642264366149902344e-01,-1.328390091657638550e-01,-1.463090777397155762e+00,-2.741001248359680176e-01,9.439204335212707520e-01,-1.554627865552902222e-01,1.256509423255920410e-01,-4.927059113979339600e-01
1.676456332206726074e+00,-3.138625144958496094e+00,8.031786680221557617e-01,-2.496596239507198334e-02,-2.979170531034469604e-02,-7.550374865531921387e-01,6.545284986495971680e-01,-5.658937152475118637e-03,1.636861413717269897e-01,3.208821117877960205e-01,3.404861986637115479e-01,-2.392663657665252686e-01,-5.901118367910385132e-02,-2.536933310329914093e-02,-1.675386875867843628e-01,-3.118057250976562500e-01,3.403722047805786133e-01,-2.983477115631103516e-01,7.029762864112854004e-02,-1.232944242656230927e-02,-6.953620817512273788e-03,1.696458011865615845e-01,-4.297834262251853943e-02,1.543786525726318359e+00,-2.177990227937698364e-02,9.937449693679809570e-01,-2.485402226448059082e-01,5.147915706038475037e-02,7.654509544372558594e-01,-1.273534446954727173e-01,-1.461767196655273438e+00,-2.811140418052673340e-01,9.410874843597412109e-01,-1.518326252698898315e-01,1.257464736700057983e-01,-4.971554875373840332e-01
1.674080014228820801e+00,-3.138959169387817383e+00,8.027842640876770020e-01,-2.623842842876911163e-02,-3.062918223440647125e-02,-7.545487284660339355e-01,6.550035476684570312e-01,-5.599249619990587234e-03,1.689579486846923828e-01,3.185580670833587646e-01,3.486170470714569092e-01,-2.415278404951095581e-01,-6.282727420330047607e-02,-2.276703156530857086e-02,-1.641821116209030151e-01,-3.125207424163818359e-01,3.457258045673370361e-01,-3.037024736404418945e-01,6.705071032047271729e-02,-1.254432182759046555e-02,-7.423791103065013885e-03,1.707781702280044556e-01,-3.695626929402351379e-02,1.541704654693603516e+00,-1.497868075966835022e-02,9.885035157203674316e-01,-2.430796921253204346e-01,5.252114310860633850e-02,7.648420929908752441e-01,-1.248313933610916138e-01,-1.459714412689208984e+00,-2.862799763679504395e-01,9.386368989944458008e-01,-1.501145362854003906e-01,1.245848089456558228e-01,-5.001094937324523926e-01
1.671523094177246094e+00,-3.139163494110107422e+00,8.024888634681701660e-01,-2.746877819299697876e-02,-3.120284900069236755e-02,-7.542622089385986328e-01,6.552559733390808105e-01,-5.592836067080497742e-03,1.750444620847702026e-01,3.169488608837127686e-01,3.558463752269744873e-01,-2.429562807083129883e-01,-6.697936356067657471e-02,-2.007599733769893646e-02,-1.596310138702392578e-01,-3.129746913909912109e-01,3.490916490554809570e-01,-3.079596161842346191e-01,6.332360953092575073e-02,-1.271354872733354568e-02,-7.674771826714277267e-03,1.715676188468933105e-01,-3.163976222276687622e-02,1.539776802062988281e+00,-9.814104065299034119e-03,9.852398037910461426e-01,-2.392541766166687012e-01,5.347692966461181641e-02,7.641838788986206055e-01,-1.248219758272171021e-01,-1.457458376884460449e+00,-2.879979908466339111e-01,9.367749691009521484e-01,-1.504029184579849243e-01,1.223482117056846619e-01,-5.022416710853576660e-01
